t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
6.752,-0.0800,0.3009,-0.0000,0.6095,0.5300,-0.3009,0.1824,-0.1710,0.0000,0
6.772,-0.0787,0.2996,-0.0000,0.6077,0.5287,-0.2996,0.1816,-0.1718,0.0000,0
6.792,-0.0774,0.2984,-0.0000,0.6059,0.5274,-0.2984,0.1820,-0.1714,0.0000,0
6.813,-0.0774,0.2984,-0.0000,0.6059,0.5274,-0.2984,0.1808,-0.1726,0.0000,0
6.832,-0.0747,0.2958,-0.0000,0.6024,0.5247,-0.2958,0.1839,-0.1694,0.0000,0
6.852,-0.0747,0.2958,-0.0000,0.6024,0.5247,-0.2958,0.1815,-0.1719,0.0000,0
6.873,-0.0747,0.2958,-0.0000,0.6024,0.5247,-0.2958,0.1815,-0.1719,0.0000,0
6.892,-0.0720,0.2933,-0.0000,0.5988,0.5220,-0.2933,0.1846,-0.1686,0.0000,0
6.912,-0.0707,0.2920,-0.0000,0.5970,0.5207,-0.2920,0.1838,-0.1694,0.0000,0
6.932,-0.0707,0.2920,-0.0000,0.5970,0.5207,-0.2920,0.1827,-0.1707,0.0000,0
6.953,-0.0707,0.2920,-0.0000,0.5970,0.5207,-0.2920,0.1827,-0.1707,0.0000,0
6.972,-0.0679,0.2895,-0.0000,0.5934,0.5179,-0.2895,0.1857,-0.1674,0.0000,0
6.992,-0.0679,0.2895,-0.0000,0.5934,0.5179,-0.2895,0.1834,-0.1699,0.0000,0
7.012,-0.0679,0.2895,-0.0000,0.5934,0.5179,-0.2895,0.1834,-0.1699,0.0000,0
7.032,-0.0666,0.2883,-0.0000,0.5916,0.5166,-0.2883,0.1849,-0.1683,0.0000,0
7.052,-0.0652,0.2871,-0.0000,0.5898,0.5152,-0.2871,0.1853,-0.1679,0.0000,0
7.072,-0.0652,0.2871,-0.0000,0.5898,0.5152,-0.2871,0.1841,-0.1691,0.0000,0
7.092,-0.0652,0.2871,-0.0000,0.5898,0.5152,-0.2871,0.1841,-0.1691,0.0000,0
7.112,-0.0639,0.2858,-0.0000,0.5880,0.5139,-0.2858,0.1856,-0.1675,0.0000,0
7.132,-0.0639,0.2858,-0.0000,0.5880,0.5139,-0.2858,0.1845,-0.1687,0.0000,0
7.153,-0.0639,0.2858,-0.0000,0.5880,0.5139,-0.2858,0.1845,-0.1687,0.0000,0
7.172,-0.0625,0.2846,-0.0000,0.5862,0.5125,-0.2846,0.1860,-0.1670,0.0000,0
7.192,-0.0611,0.2833,-0.0000,0.5844,0.5111,-0.2833,0.1864,-0.1666,0.0000,0
7.212,-0.0611,0.2833,-0.0000,0.5844,0.5111,-0.2833,0.1852,-0.1679,0.0000,0
7.232,-0.0611,0.2833,-0.0000,0.5844,0.5111,-0.2833,0.1852,-0.1679,0.0000,0
7.252,-0.0584,0.2808,-0.0000,0.5808,0.5084,-0.2808,0.1882,-0.1645,0.0000,0
7.272,-0.0584,0.2808,-0.0000,0.5808,0.5084,-0.2808,0.1859,-0.1671,0.0000,0
7.292,-0.0584,0.2808,-0.0000,0.5808,0.5084,-0.2808,0.1859,-0.1671,0.0000,0
7.312,-0.0556,0.2784,-0.0000,0.5772,0.5056,-0.2784,0.1890,-0.1637,0.0000,0
7.332,-0.0529,0.2759,-0.0000,0.5736,0.5029,-0.2759,0.1897,-0.1629,0.0000,0
7.352,-0.0529,0.2759,-0.0000,0.5736,0.5029,-0.2759,0.1874,-0.1655,0.0000,0
7.372,-0.0529,0.2759,-0.0000,0.5736,0.5029,-0.2759,0.1874,-0.1655,0.0000,0
7.392,-0.0501,0.2735,-0.0000,0.5700,0.5001,-0.2735,0.1904,-0.1620,0.0000,0
7.412,-0.0501,0.2735,-0.0000,0.5700,0.5001,-0.2735,0.1881,-0.1647,0.0000,0
7.432,-0.0501,0.2735,-0.0000,0.5700,0.5001,-0.2735,0.1881,-0.1647,0.0000,0
7.452,-0.0487,0.2723,-0.0000,0.5682,0.4987,-0.2723,0.1896,-0.1630,0.0000,0
7.472,-0.0487,0.2723,-0.0000,0.5682,0.4987,-0.2723,0.1885,-0.1642,0.0000,0
7.492,-0.0487,0.2723,-0.0000,0.5682,0.4987,-0.2723,0.1885,-0.1642,0.0000,0
7.512,-0.0473,0.2711,-0.0000,0.5664,0.4973,-0.2711,0.1900,-0.1625,0.0000,0
7.532,-0.0459,0.2699,-0.0000,0.5646,0.4959,-0.2699,0.1903,-0.1621,0.0000,0
7.552,-0.0459,0.2699,-0.0000,0.5646,0.4959,-0.2699,0.1892,-0.1634,0.0000,0
7.572,-0.0459,0.2699,-0.0000,0.5646,0.4959,-0.2699,0.1892,-0.1634,0.0000,0
7.592,-0.0431,0.2675,-0.0000,0.5610,0.4931,-0.2675,0.1922,-0.1599,0.0000,0
7.612,-0.0431,0.2675,-0.0000,0.5610,0.4931,-0.2675,0.1899,-0.1626,0.0000,0
7.632,-0.0431,0.2675,-0.0000,0.5610,0.4931,-0.2675,0.1899,-0.1626,0.0000,0
7.653,-0.0417,0.2663,-0.0000,0.5592,0.4917,-0.2663,0.1914,-0.1608,0.0000,0
7.672,-0.0389,0.2639,-0.0000,0.5556,0.4889,-0.2639,0.1933,-0.1586,0.0000,0
7.692,-0.0389,0.2639,-0.0000,0.5556,0.4889,-0.2639,0.1910,-0.1613,0.0000,0
7.714,-0.0389,0.2639,-0.0000,0.5556,0.4889,-0.2639,0.1910,-0.1613,0.0000,0
7.732,-0.0360,0.2616,-0.0000,0.5519,0.4860,-0.2616,0.1939,-0.1577,0.0000,0
7.752,-0.0360,0.2616,-0.0000,0.5519,0.4860,-0.2616,0.1917,-0.1605,0.0000,0
7.772,-0.0360,0.2616,-0.0000,0.5519,0.4860,-0.2616,0.1917,-0.1605,0.0000,0
7.792,-0.0360,0.2616,-0.0000,0.5519,0.4860,-0.2616,0.1917,-0.1605,0.0000,0
7.813,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1932,-0.1587,0.0000,0
7.832,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.852,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.872,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.892,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.913,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.934,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.952,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.972,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
7.993,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
8.012,-0.0346,0.2604,-0.0000,0.5501,0.4846,-0.2604,0.1921,-0.1600,0.0000,0
8.032,-0.0318,0.2580,-0.0000,0.5465,0.4818,-0.2580,0.1950,-0.1564,0.0000,0
8.053,-0.0289,0.2557,-0.0000,0.5429,0.4789,-0.2557,0.1957,-0.1556,0.0000,0
8.072,-0.0260,0.2534,-0.0000,0.5393,0.4760,-0.2534,0.1964,-0.1547,0.0000,0
8.092,-0.0217,0.2499,-0.0000,0.5338,0.4717,-0.2499,0.1985,-0.1520,0.0000,0
8.112,-0.0217,0.2499,-0.0000,0.5338,0.4717,-0.2499,0.1952,-0.1562,0.0000,0
8.132,-0.0217,0.2499,-0.0000,0.5338,0.4717,-0.2499,0.1952,-0.1562,0.0000,0
8.153,-0.0188,0.2477,-0.0000,0.5302,0.4688,-0.2477,0.1981,-0.1525,0.0000,0
8.173,-0.0188,0.2477,-0.0000,0.5302,0.4688,-0.2477,0.1959,-0.1553,0.0000,0
8.192,-0.0173,0.2465,-0.0000,0.5284,0.4673,-0.2465,0.1974,-0.1534,0.0000,0
8.212,-0.0159,0.2454,-0.0000,0.5265,0.4659,-0.2454,0.1977,-0.1530,0.0000,0
8.232,-0.0159,0.2454,-0.0000,0.5265,0.4659,-0.2454,0.1966,-0.1544,0.0000,0
8.252,-0.0144,0.2442,-0.0000,0.5247,0.4644,-0.2442,0.1981,-0.1526,0.0000,0
8.272,-0.0130,0.2431,-0.0000,0.5229,0.4630,-0.2431,0.1984,-0.1521,0.0000,0
8.292,-0.0130,0.2431,-0.0000,0.5229,0.4630,-0.2431,0.1973,-0.1535,0.0000,0
8.313,-0.0130,0.2431,-0.0000,0.5229,0.4630,-0.2431,0.1973,-0.1535,0.0000,0
8.333,-0.0115,0.2420,-0.0000,0.5211,0.4615,-0.2420,0.1987,-0.1517,0.0000,0
8.352,-0.0100,0.2408,-0.0000,0.5193,0.4600,-0.2408,0.1991,-0.1512,0.0000,0
8.372,-0.0100,0.2408,-0.0000,0.5193,0.4600,-0.2408,0.1980,-0.1526,0.0000,0
8.392,-0.0100,0.2408,-0.0000,0.5193,0.4600,-0.2408,0.1980,-0.1526,0.0000,0
8.412,-0.0100,0.2408,-0.0000,0.5193,0.4600,-0.2408,0.1980,-0.1526,0.0000,0
8.432,-0.0086,0.2397,-0.0000,0.5175,0.4586,-0.2397,0.1994,-0.1508,0.0000,0
8.453,-0.0071,0.2386,-0.0000,0.5156,0.4571,-0.2386,0.1998,-0.1503,0.0000,0
8.472,-0.0071,0.2386,-0.0000,0.5156,0.4571,-0.2386,0.1987,-0.1517,0.0000,0
8.492,-0.0042,0.2364,-0.0000,0.5120,0.4542,-0.2364,0.2015,-0.1479,0.0000,0
8.512,-0.0042,0.2364,-0.0000,0.5120,0.4542,-0.2364,0.1994,-0.1508,0.0000,0
8.532,-0.0012,0.2342,-0.0000,0.5083,0.4512,-0.2342,0.2022,-0.1470,0.0000,0
8.552,0.0003,0.2331,-0.0000,0.5065,0.4497,-0.2331,0.2015,-0.1480,0.0000,0
8.572,0.0018,0.2320,-0.0000,0.5047,0.4482,-0.2320,0.2018,-0.1476,0.0000,0
8.593,0.0018,0.2320,-0.0000,0.5047,0.4482,-0.2320,0.2007,-0.1490,0.0000,0
8.612,0.0032,0.2309,-0.0000,0.5029,0.4468,-0.2309,0.2021,-0.1471,0.0000,0
8.632,0.0047,0.2298,-0.0000,0.5011,0.4453,-0.2298,0.2025,-0.1466,0.0000,0
8.652,0.0047,0.2298,-0.0000,0.5011,0.4453,-0.2298,0.2014,-0.1481,0.0000,0
8.672,0.0062,0.2287,-0.0000,0.4992,0.4438,-0.2287,0.2028,-0.1462,0.0000,0
8.692,0.0077,0.2276,-0.0000,0.4974,0.4423,-0.2276,0.2031,-0.1457,0.0000,0
8.712,0.0077,0.2276,-0.0000,0.4974,0.4423,-0.2276,0.2021,-0.1472,0.0000,0
8.733,0.0077,0.2276,-0.0000,0.4974,0.4423,-0.2276,0.2021,-0.1472,0.0000,0
8.752,0.0092,0.2265,-0.0000,0.4956,0.4408,-0.2265,0.2035,-0.1453,0.0000,0
8.772,0.0107,0.2254,-0.0000,0.4938,0.4393,-0.2254,0.2038,-0.1448,0.0000,0
8.792,0.0107,0.2254,-0.0000,0.4938,0.4393,-0.2254,0.2028,-0.1463,0.0000,0
8.812,0.0107,0.2254,-0.0000,0.4938,0.4393,-0.2254,0.2028,-0.1463,0.0000,0
8.832,0.0122,0.2244,-0.0000,0.4919,0.4378,-0.2244,0.2041,-0.1443,0.0000,0
8.852,0.0122,0.2244,-0.0000,0.4919,0.4378,-0.2244,0.2031,-0.1458,0.0000,0
8.873,0.0122,0.2244,-0.0000,0.4919,0.4378,-0.2244,0.2031,-0.1458,0.0000,0
8.892,0.0137,0.2233,-0.0000,0.4901,0.4363,-0.2233,0.2045,-0.1439,0.0000,0
8.912,0.0167,0.2211,-0.0000,0.4865,0.4333,-0.2211,0.2061,-0.1415,0.0000,0
8.932,0.0167,0.2211,-0.0000,0.4865,0.4333,-0.2211,0.2041,-0.1444,0.0000,0
8.953,0.0167,0.2211,-0.0000,0.4865,0.4333,-0.2211,0.2041,-0.1444,0.0000,0
8.972,0.0197,0.2190,-0.0000,0.4828,0.4303,-0.2190,0.2068,-0.1405,0.0000,0
8.992,0.0197,0.2190,-0.0000,0.4828,0.4303,-0.2190,0.2047,-0.1435,0.0000,0
9.013,0.0197,0.2190,-0.0000,0.4828,0.4303,-0.2190,0.2047,-0.1435,0.0000,0
9.032,0.0197,0.2190,-0.0000,0.4828,0.4303,-0.2190,0.2047,-0.1435,0.0000,0
9.052,0.0228,0.2169,-0.0000,0.4791,0.4272,-0.2169,0.2074,-0.1395,0.0000,0
9.072,0.0243,0.2158,-0.0000,0.4773,0.4257,-0.2158,0.2067,-0.1406,0.0000,0
9.093,0.0243,0.2158,-0.0000,0.4773,0.4257,-0.2158,0.2057,-0.1421,0.0000,0
9.113,0.0273,0.2138,-0.0000,0.4737,0.4227,-0.2138,0.2083,-0.1382,0.0000,0
9.132,0.0273,0.2138,-0.0000,0.4737,0.4227,-0.2138,0.2063,-0.1411,0.0000,0
9.152,0.0273,0.2138,-0.0000,0.4737,0.4227,-0.2138,0.2063,-0.1411,0.0000,0
9.172,0.0273,0.2138,-0.0000,0.4737,0.4227,-0.2138,0.2063,-0.1411,0.0000,0
9.192,0.0273,0.2138,-0.0000,0.4737,0.4227,-0.2138,0.2063,-0.1411,0.0000,0
9.212,0.0273,0.2138,-0.0000,0.4737,0.4227,-0.2138,0.2063,-0.1411,0.0000,0
9.233,0.0319,0.2106,-0.0000,0.4682,0.4181,-0.2106,0.2103,-0.1352,0.0000,0
9.252,0.0349,0.2086,-0.0000,0.4645,0.4151,-0.2086,0.2099,-0.1357,0.0000,0
9.273,0.0380,0.2066,-0.0000,0.4608,0.4120,-0.2066,0.2105,-0.1349,0.0000,0
9.292,0.0380,0.2066,-0.0000,0.4608,0.4120,-0.2066,0.2086,-0.1379,0.0000,0
9.313,0.0396,0.2056,-0.0000,0.4590,0.4104,-0.2056,0.2098,-0.1359,0.0000,0
9.333,0.0411,0.2045,-0.0000,0.4572,0.4089,-0.2045,0.2102,-0.1354,0.0000,0
9.352,0.0411,0.2045,-0.0000,0.4572,0.4089,-0.2045,0.2092,-0.1369,0.0000,0
9.372,0.0411,0.2045,-0.0000,0.4572,0.4089,-0.2045,0.2092,-0.1369,0.0000,0
9.392,0.0427,0.2035,-0.0000,0.4553,0.4073,-0.2035,0.2104,-0.1350,0.0000,0
9.412,0.0427,0.2035,-0.0000,0.4553,0.4073,-0.2035,0.2095,-0.1364,0.0000,0
9.432,0.0427,0.2035,-0.0000,0.4553,0.4073,-0.2035,0.2095,-0.1364,0.0000,0
9.454,0.0427,0.2035,-0.0000,0.4553,0.4073,-0.2035,0.2095,-0.1364,0.0000,0
9.473,0.0458,0.2015,-0.0000,0.4517,0.4042,-0.2015,0.2120,-0.1324,0.0000,0
9.492,0.0458,0.2015,-0.0000,0.4517,0.4042,-0.2015,0.2101,-0.1355,0.0000,0
9.512,0.0458,0.2015,-0.0000,0.4517,0.4042,-0.2015,0.2101,-0.1355,0.0000,0
9.533,0.0458,0.2015,-0.0000,0.4517,0.4042,-0.2015,0.2101,-0.1355,0.0000,0
9.552,0.0489,0.1995,-0.0000,0.4480,0.4011,-0.1995,0.2126,-0.1315,0.0000,0
9.572,0.0489,0.1995,-0.0000,0.4480,0.4011,-0.1995,0.2107,-0.1345,0.0000,0
9.592,0.0489,0.1995,-0.0000,0.4480,0.4011,-0.1995,0.2107,-0.1345,0.0000,0
9.612,0.0520,0.1976,-0.0000,0.4443,0.3980,-0.1976,0.2132,-0.1306,0.0000,0
9.632,0.0536,0.1966,-0.0000,0.4425,0.3964,-0.1966,0.2126,-0.1316,0.0000,0
9.652,0.0536,0.1966,-0.0000,0.4425,0.3964,-0.1966,0.2116,-0.1331,0.0000,0
9.673,0.0536,0.1966,-0.0000,0.4425,0.3964,-0.1966,0.2116,-0.1331,0.0000,0
9.692,0.0536,0.1966,-0.0000,0.4425,0.3964,-0.1966,0.2116,-0.1331,0.0000,0
9.712,0.0552,0.1956,-0.0000,0.4406,0.3948,-0.1956,0.2128,-0.1312,0.0000,0
9.732,0.0552,0.1956,-0.0000,0.4406,0.3948,-0.1956,0.2119,-0.1326,0.0000,0
9.752,0.0552,0.1956,-0.0000,0.4406,0.3948,-0.1956,0.2119,-0.1326,0.0000,0
9.772,0.0552,0.1956,-0.0000,0.4406,0.3948,-0.1956,0.2119,-0.1326,0.0000,0
9.792,0.0567,0.1946,-0.0000,0.4388,0.3933,-0.1946,0.2131,-0.1307,0.0000,0
9.812,0.0599,0.1927,-0.0000,0.4351,0.3901,-0.1927,0.2146,-0.1282,0.0000,0
9.832,0.0599,0.1927,-0.0000,0.4351,0.3901,-0.1927,0.2128,-0.1312,0.0000,0
9.852,0.0630,0.1907,-0.0000,0.4315,0.3870,-0.1907,0.2152,-0.1272,0.0000,0
9.872,0.0630,0.1907,-0.0000,0.4315,0.3870,-0.1907,0.2134,-0.1303,0.0000,0
9.892,0.0630,0.1907,-0.0000,0.4315,0.3870,-0.1907,0.2134,-0.1303,0.0000,0
9.912,0.0630,0.1907,-0.0000,0.4315,0.3870,-0.1907,0.2134,-0.1303,0.0000,0
9.933,0.0630,0.1907,-0.0000,0.4315,0.3870,-0.1907,0.2134,-0.1303,0.0000,0
9.952,0.0693,0.1869,-0.0000,0.4241,0.3807,-0.1869,0.2181,-0.1222,0.0000,0
9.973,0.0693,0.1869,-0.0000,0.4241,0.3807,-0.1869,0.2145,-0.1283,0.0000,0
9.992,0.0725,0.1851,-0.0000,0.4204,0.3775,-0.1851,0.2169,-0.1244,0.0000,0
10.012,0.0725,0.1851,-0.0000,0.4204,0.3775,-0.1851,0.2151,-0.1274,0.0000,0
10.032,0.0725,0.1851,-0.0000,0.4204,0.3775,-0.1851,0.2151,-0.1274,0.0000,0
10.054,0.0725,0.1851,-0.0000,0.4204,0.3775,-0.1851,0.2151,-0.1274,0.0000,0
10.072,0.0757,0.1832,-0.0000,0.4167,0.3743,-0.1832,0.2174,-0.1234,0.0000,0
10.093,0.0757,0.1832,-0.0000,0.4167,0.3743,-0.1832,0.2157,-0.1264,0.0000,0
10.112,0.0757,0.1832,-0.0000,0.4167,0.3743,-0.1832,0.2157,-0.1264,0.0000,0
10.134,0.0757,0.1832,-0.0000,0.4167,0.3743,-0.1832,0.2157,-0.1264,0.0000,0
10.152,0.0789,0.1813,-0.0000,0.4131,0.3711,-0.1813,0.2180,-0.1225,0.0000,0
10.172,0.0789,0.1813,-0.0000,0.4131,0.3711,-0.1813,0.2162,-0.1255,0.0000,0
10.192,0.0789,0.1813,-0.0000,0.4131,0.3711,-0.1813,0.2162,-0.1255,0.0000,0
10.214,0.0789,0.1813,-0.0000,0.4131,0.3711,-0.1813,0.2162,-0.1255,0.0000,0
10.232,0.0789,0.1813,-0.0000,0.4131,0.3711,-0.1813,0.2162,-0.1255,0.0000,0
10.253,0.0821,0.1795,-0.0000,0.4094,0.3679,-0.1795,0.2185,-0.1215,0.0000,0
10.272,0.0853,0.1777,-0.0000,0.4057,0.3647,-0.1777,0.2190,-0.1205,0.0000,0
10.294,0.0853,0.1777,-0.0000,0.4057,0.3647,-0.1777,0.2173,-0.1236,0.0000,0
10.313,0.0869,0.1768,-0.0000,0.4038,0.3631,-0.1768,0.2184,-0.1216,0.0000,0
10.333,0.0869,0.1768,-0.0000,0.4038,0.3631,-0.1768,0.2176,-0.1231,0.0000,0
10.352,0.0869,0.1768,-0.0000,0.4038,0.3631,-0.1768,0.2176,-0.1231,0.0000,0
10.372,0.0869,0.1768,-0.0000,0.4038,0.3631,-0.1768,0.2176,-0.1231,0.0000,0
10.392,0.0901,0.1750,-0.0000,0.4002,0.3599,-0.1750,0.2198,-0.1191,0.0000,0
10.412,0.0901,0.1750,-0.0000,0.4002,0.3599,-0.1750,0.2181,-0.1221,0.0000,0
10.432,0.0901,0.1750,-0.0000,0.4002,0.3599,-0.1750,0.2181,-0.1221,0.0000,0
10.453,0.0901,0.1750,-0.0000,0.4002,0.3599,-0.1750,0.2181,-0.1221,0.0000,0
10.472,0.0966,0.1714,-0.0000,0.3928,0.3534,-0.1714,0.2225,-0.1141,0.0000,0
10.492,0.0966,0.1714,-0.0000,0.3928,0.3534,-0.1714,0.2192,-0.1202,0.0000,0
10.512,0.0966,0.1714,-0.0000,0.3928,0.3534,-0.1714,0.2192,-0.1202,0.0000,0
10.532,0.0966,0.1714,-0.0000,0.3928,0.3534,-0.1714,0.2192,-0.1202,0.0000,0
10.552,0.1015,0.1688,-0.0000,0.3872,0.3485,-0.1688,0.2223,-0.1144,0.0000,0
10.572,0.1015,0.1688,-0.0000,0.3872,0.3485,-0.1688,0.2200,-0.1188,0.0000,0
10.592,0.1015,0.1688,-0.0000,0.3872,0.3485,-0.1688,0.2200,-0.1188,0.0000,0
10.613,0.1031,0.1680,-0.0000,0.3854,0.3469,-0.1680,0.2210,-0.1169,0.0000,0
10.633,0.1031,0.1680,-0.0000,0.3854,0.3469,-0.1680,0.2202,-0.1184,0.0000,0
10.653,0.1031,0.1680,-0.0000,0.3854,0.3469,-0.1680,0.2202,-0.1184,0.0000,0
10.673,0.1031,0.1680,-0.0000,0.3854,0.3469,-0.1680,0.2202,-0.1184,0.0000,0
10.692,0.1048,0.1671,-0.0000,0.3836,0.3452,-0.1671,0.2213,-0.1164,0.0000,0
10.712,0.1080,0.1654,-0.0000,0.3799,0.3420,-0.1654,0.2226,-0.1139,0.0000,0
10.733,0.1080,0.1654,-0.0000,0.3799,0.3420,-0.1654,0.2210,-0.1169,0.0000,0
10.753,0.1080,0.1654,-0.0000,0.3799,0.3420,-0.1654,0.2210,-0.1169,0.0000,0
10.772,0.1080,0.1654,-0.0000,0.3799,0.3420,-0.1654,0.2210,-0.1169,0.0000,0
10.792,0.1096,0.1645,-0.0000,0.3780,0.3404,-0.1645,0.2220,-0.1149,0.0000,0
10.813,0.1129,0.1628,-0.0000,0.3743,0.3371,-0.1628,0.2233,-0.1125,0.0000,0
10.833,0.1129,0.1628,-0.0000,0.3743,0.3371,-0.1628,0.2217,-0.1155,0.0000,0
10.853,0.1129,0.1628,-0.0000,0.3743,0.3371,-0.1628,0.2217,-0.1155,0.0000,0
10.873,0.1129,0.1628,-0.0000,0.3743,0.3371,-0.1628,0.2217,-0.1155,0.0000,0
10.893,0.1178,0.1602,-0.0000,0.3688,0.3322,-0.1602,0.2247,-0.1095,0.0000,0
10.913,0.1178,0.1602,-0.0000,0.3688,0.3322,-0.1602,0.2225,-0.1141,0.0000,0
10.934,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2234,-0.1122,0.0000,0
10.952,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
10.972,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
10.993,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.013,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.032,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.052,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.073,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.092,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.112,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.133,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.153,0.1195,0.1594,-0.0000,0.3669,0.3305,-0.1594,0.2227,-0.1136,0.0000,0
11.172,0.1211,0.1586,-0.0000,0.3651,0.3289,-0.1586,0.2237,-0.1116,0.0000,0
11.193,0.1228,0.1577,-0.0000,0.3633,0.3272,-0.1577,0.2239,-0.1111,0.0000,0
11.213,0.1277,0.1553,-0.0000,0.3577,0.3223,-0.1553,0.2253,-0.1084,0.0000,0
11.233,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2253,-0.1084,0.0000,0
11.253,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.273,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.292,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.313,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.333,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.352,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.372,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.392,0.1310,0.1536,-0.0000,0.3540,0.3190,-0.1536,0.2244,-0.1103,0.0000,0
11.412,0.1360,0.1512,-0.0000,0.3485,0.3140,-0.1512,0.2253,-0.1085,0.0000,0
11.433,0.1394,0.1496,-0.0000,0.3448,0.3106,-0.1496,0.2253,-0.1084,0.0000,0
11.452,0.1460,0.1464,-0.0000,0.3374,0.3040,-0.1464,0.2252,-0.1085,0.0000,0
11.472,0.1493,0.1448,-0.0000,0.3337,0.3007,-0.1448,0.2252,-0.1085,0.0000,0
11.492,0.1493,0.1448,-0.0000,0.3337,0.3007,-0.1448,0.2252,-0.1085,0.0000,0
11.512,0.1493,0.1448,-0.0000,0.3337,0.3007,-0.1448,0.2252,-0.1085,0.0000,0
11.535,0.1527,0.1432,-0.0000,0.3300,0.2973,-0.1432,0.2252,-0.1085,0.0000,0
11.552,0.1527,0.1432,-0.0000,0.3300,0.2973,-0.1432,0.2252,-0.1085,0.0000,0
11.572,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.592,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.613,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.632,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.652,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.672,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.693,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.713,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.732,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.752,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.773,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.792,0.1543,0.1424,-0.0000,0.3282,0.2957,-0.1424,0.2252,-0.1085,0.0000,0
11.812,0.1560,0.1416,-0.0000,0.3263,0.2940,-0.1416,0.2252,-0.1085,0.0000,0
11.833,0.1576,0.1408,-0.0000,0.3245,0.2924,-0.1408,0.2252,-0.1085,0.0000,0
11.852,0.1593,0.1400,-0.0000,0.3226,0.2907,-0.1400,0.2252,-0.1085,0.0000,0
