t,x,y,theta,rho,vx,vy,w,wp_idx,ideal_x,ideal_y,reached
0.138,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.158,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.179,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.198,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.218,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.238,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.261,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.278,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.298,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.318,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.338,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.359,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.378,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.398,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.419,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.438,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.458,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.478,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.498,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.520,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.539,-0.5000,-1.0000,-0.0000,1.3928,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.558,-0.4990,-0.9996,-0.0000,1.3918,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.578,-0.4990,-0.9996,-0.0000,1.3918,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.598,-0.4990,-0.9996,-0.0000,1.3918,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.619,-0.4990,-0.9996,-0.0000,1.3918,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.638,-0.4979,-0.9992,-0.0000,1.3906,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.658,-0.4969,-0.9988,-0.0000,1.3895,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.678,-0.4969,-0.9988,-0.0000,1.3895,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.698,-0.4969,-0.9988,-0.0000,1.3895,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.718,-0.4948,-0.9980,-0.0000,1.3873,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.738,-0.4948,-0.9980,-0.0000,1.3873,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.759,-0.4948,-0.9980,-0.0000,1.3873,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.779,-0.4948,-0.9980,-0.0000,1.3873,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.798,-0.4928,-0.9972,-0.0000,1.3851,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.818,-0.4928,-0.9972,-0.0000,1.3851,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.839,-0.4928,-0.9972,-0.0000,1.3851,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.859,-0.4928,-0.9972,-0.0000,1.3851,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.878,-0.4928,-0.9972,-0.0000,1.3851,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.898,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.918,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.938,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.958,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.978,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
0.998,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.019,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.038,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.058,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.078,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.098,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.119,-0.4907,-0.9964,-0.0000,1.3829,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.138,-0.4886,-0.9956,-0.0000,1.3807,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.158,-0.4845,-0.9941,-0.0000,1.3762,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.178,-0.4824,-0.9933,-0.0000,1.3740,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.200,-0.4824,-0.9933,-0.0000,1.3740,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.219,-0.4824,-0.9933,-0.0000,1.3740,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.238,-0.4804,-0.9925,-0.0000,1.3718,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.258,-0.4804,-0.9925,-0.0000,1.3718,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.279,-0.4804,-0.9925,-0.0000,1.3718,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.298,-0.4804,-0.9925,-0.0000,1.3718,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.318,-0.4783,-0.9917,-0.0000,1.3696,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.338,-0.4762,-0.9909,-0.0000,1.3674,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.359,-0.4762,-0.9909,-0.0000,1.3674,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.379,-0.4762,-0.9909,-0.0000,1.3674,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.398,-0.4742,-0.9901,-0.0000,1.3652,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.418,-0.4731,-0.9897,-0.0000,1.3640,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.439,-0.4731,-0.9897,-0.0000,1.3640,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.460,-0.4731,-0.9897,-0.0000,1.3640,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.478,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.498,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.518,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.538,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.558,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.578,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.598,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.619,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.638,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.658,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.678,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.698,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.720,-0.4721,-0.9893,-0.0000,1.3629,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.739,-0.4711,-0.9889,-0.0000,1.3618,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.759,-0.4711,-0.9889,-0.0000,1.3618,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.778,-0.4711,-0.9889,-0.0000,1.3618,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.799,-0.4711,-0.9889,-0.0000,1.3618,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.819,-0.4711,-0.9889,-0.0000,1.3618,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.839,-0.4700,-0.9885,-0.0000,1.3607,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.858,-0.4700,-0.9885,-0.0000,1.3607,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.878,-0.4700,-0.9885,-0.0000,1.3607,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.899,-0.4700,-0.9885,-0.0000,1.3607,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.919,-0.4690,-0.9881,-0.0000,1.3596,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.938,-0.4669,-0.9873,-0.0000,1.3574,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.958,-0.4628,-0.9857,-0.0000,1.3530,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.978,-0.4617,-0.9853,-0.0000,1.3519,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
1.998,-0.4617,-0.9853,-0.0000,1.3519,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.018,-0.4597,-0.9845,-0.0000,1.3496,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.038,-0.4586,-0.9841,-0.0000,1.3485,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.058,-0.4586,-0.9841,-0.0000,1.3485,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.078,-0.4586,-0.9841,-0.0000,1.3485,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.098,-0.4586,-0.9841,-0.0000,1.3485,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.119,-0.4566,-0.9833,-0.0000,1.3463,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.138,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.158,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.178,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.198,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.218,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.239,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.258,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.278,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.298,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.318,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.338,-0.4545,-0.9825,-0.0000,1.3441,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.358,-0.4524,-0.9817,-0.0000,1.3419,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.378,-0.4504,-0.9809,-0.0000,1.3397,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.399,-0.4483,-0.9801,-0.0000,1.3375,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.418,-0.4462,-0.9793,-0.0000,1.3352,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.438,-0.4452,-0.9789,-0.0000,1.3341,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.458,-0.4452,-0.9789,-0.0000,1.3341,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.478,-0.4452,-0.9789,-0.0000,1.3341,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.498,-0.4452,-0.9789,-0.0000,1.3341,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.518,-0.4431,-0.9781,-0.0000,1.3319,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.538,-0.4421,-0.9777,-0.0000,1.3308,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.558,-0.4421,-0.9777,-0.0000,1.3308,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.578,-0.4411,-0.9774,-0.0000,1.3297,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.598,-0.4400,-0.9770,-0.0000,1.3286,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.618,-0.4390,-0.9766,-0.0000,1.3275,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.638,-0.4380,-0.9762,-0.0000,1.3264,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.658,-0.4380,-0.9762,-0.0000,1.3264,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.678,-0.4369,-0.9758,-0.0000,1.3253,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.698,-0.4359,-0.9754,-0.0000,1.3242,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.718,-0.4359,-0.9754,-0.0000,1.3242,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.738,-0.4359,-0.9754,-0.0000,1.3242,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.758,-0.4359,-0.9754,-0.0000,1.3242,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.778,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.798,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.818,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.838,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.858,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.879,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.898,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.919,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.938,-0.4349,-0.9750,-0.0000,1.3231,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.958,-0.4338,-0.9746,-0.0000,1.3220,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.978,-0.4318,-0.9738,-0.0000,1.3197,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
2.998,-0.4307,-0.9734,-0.0000,1.3186,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.018,-0.4307,-0.9734,-0.0000,1.3186,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.038,-0.4297,-0.9730,-0.0000,1.3175,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.058,-0.4287,-0.9726,-0.0000,1.3164,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.078,-0.4287,-0.9726,-0.0000,1.3164,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.098,-0.4287,-0.9726,-0.0000,1.3164,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.118,-0.4287,-0.9726,-0.0000,1.3164,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.138,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.158,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.178,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.198,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.218,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.238,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.258,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.279,-0.4276,-0.9722,-0.0000,1.3153,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.298,-0.4266,-0.9718,-0.0000,1.3142,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.318,-0.4245,-0.9710,-0.0000,1.3120,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.338,-0.4235,-0.9706,-0.0000,1.3109,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.358,-0.4214,-0.9698,-0.0000,1.3087,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.378,-0.4214,-0.9698,-0.0000,1.3087,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.399,-0.4214,-0.9698,-0.0000,1.3087,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.418,-0.4194,-0.9690,-0.0000,1.3064,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.438,-0.4194,-0.9690,-0.0000,1.3064,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.458,-0.4194,-0.9690,-0.0000,1.3064,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.478,-0.4194,-0.9690,-0.0000,1.3064,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.500,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.518,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.541,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.558,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.578,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.601,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.618,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.639,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.660,-0.4183,-0.9686,-0.0000,1.3053,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.678,-0.4163,-0.9678,-0.0000,1.3031,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.698,-0.4152,-0.9674,-0.0000,1.3020,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.718,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.738,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.758,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.778,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.798,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.819,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.838,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.858,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.881,-0.4121,-0.9662,-0.0000,1.2987,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.898,-0.4101,-0.9654,-0.0000,1.2965,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.918,-0.4090,-0.9650,-0.0000,1.2954,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.938,-0.4059,-0.9638,-0.0000,1.2920,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.958,-0.4039,-0.9630,-0.0000,1.2898,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.980,-0.4039,-0.9630,-0.0000,1.2898,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
3.998,-0.4028,-0.9626,-0.0000,1.2887,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.019,-0.4008,-0.9618,-0.0000,1.2865,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.038,-0.4008,-0.9618,-0.0000,1.2865,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.059,-0.4008,-0.9618,-0.0000,1.2865,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.078,-0.3997,-0.9614,-0.0000,1.2854,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.098,-0.3997,-0.9614,-0.0000,1.2854,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.118,-0.3997,-0.9614,-0.0000,1.2854,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.139,-0.3997,-0.9614,-0.0000,1.2854,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.158,-0.3987,-0.9610,-0.0000,1.2843,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.178,-0.3987,-0.9610,-0.0000,1.2843,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.198,-0.3966,-0.9603,-0.0000,1.2821,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.218,-0.3966,-0.9603,-0.0000,1.2821,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.238,-0.3966,-0.9603,-0.0000,1.2821,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.258,-0.3945,-0.9595,-0.0000,1.2799,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.278,-0.3945,-0.9595,-0.0000,1.2799,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.298,-0.3945,-0.9595,-0.0000,1.2799,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.319,-0.3945,-0.9595,-0.0000,1.2799,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.338,-0.3935,-0.9591,-0.0000,1.2788,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.358,-0.3925,-0.9587,-0.0000,1.2776,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.378,-0.3925,-0.9587,-0.0000,1.2776,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.398,-0.3914,-0.9583,-0.0000,1.2765,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.419,-0.3914,-0.9583,-0.0000,1.2765,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.438,-0.3914,-0.9583,-0.0000,1.2765,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.458,-0.3914,-0.9583,-0.0000,1.2765,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.478,-0.3894,-0.9575,-0.0000,1.2743,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.498,-0.3894,-0.9575,-0.0000,1.2743,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.518,-0.3894,-0.9575,-0.0000,1.2743,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.538,-0.3863,-0.9563,-0.0000,1.2710,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.559,-0.3863,-0.9563,-0.0000,1.2710,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.580,-0.3863,-0.9563,-0.0000,1.2710,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.598,-0.3832,-0.9551,-0.0000,1.2677,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.620,-0.3821,-0.9547,-0.0000,1.2666,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.640,-0.3821,-0.9547,-0.0000,1.2666,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.659,-0.3811,-0.9543,-0.0000,1.2655,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.678,-0.3801,-0.9539,-0.0000,1.2644,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.698,-0.3801,-0.9539,-0.0000,1.2644,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.718,-0.3801,-0.9539,-0.0000,1.2644,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.738,-0.3801,-0.9539,-0.0000,1.2644,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.758,-0.3790,-0.9535,-0.0000,1.2632,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.779,-0.3790,-0.9535,-0.0000,1.2632,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.799,-0.3790,-0.9535,-0.0000,1.2632,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.819,-0.3790,-0.9535,-0.0000,1.2632,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.839,-0.3780,-0.9531,-0.0000,1.2621,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.860,-0.3770,-0.9527,-0.0000,1.2610,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.878,-0.3770,-0.9527,-0.0000,1.2610,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.898,-0.3759,-0.9523,-0.0000,1.2599,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.918,-0.3739,-0.9515,-0.0000,1.2577,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.939,-0.3739,-0.9515,-0.0000,1.2577,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.959,-0.3739,-0.9515,-0.0000,1.2577,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
4.978,-0.3718,-0.9507,-0.0000,1.2555,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
5.000,-0.3718,-0.9507,-0.0000,1.2555,0.1400,0.0538,0.0000,0,0.8000,-0.5000,0
