t,x,y,theta,rho,vx,vy,w,wp_idx,ideal_x,ideal_y,reached
14.323,0.5678,-1.0000,-0.0000,0.4322,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.343,0.5678,-1.0000,-0.0000,0.4322,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.363,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.383,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.403,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.423,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.443,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.463,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.483,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.503,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.523,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.544,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.565,0.5693,-1.0000,-0.0000,0.4307,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.583,0.5737,-1.0000,-0.0000,0.4263,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.603,0.5782,-1.0000,-0.0000,0.4218,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.623,0.5855,-1.0000,-0.0000,0.4145,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.643,0.5929,-1.0000,-0.0000,0.4071,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.663,0.5929,-1.0000,-0.0000,0.4071,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.683,0.5929,-1.0000,-0.0000,0.4071,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.703,0.5959,-1.0000,-0.0000,0.4041,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.723,0.5959,-1.0000,-0.0000,0.4041,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.743,0.5959,-1.0000,-0.0000,0.4041,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.763,0.5959,-1.0000,-0.0000,0.4041,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.783,0.6003,-1.0000,-0.0000,0.3997,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.803,0.6003,-1.0000,-0.0000,0.3997,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.824,0.6003,-1.0000,-0.0000,0.3997,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.843,0.6092,-1.0000,-0.0000,0.3908,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.863,0.6092,-1.0000,-0.0000,0.3908,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.883,0.6092,-1.0000,-0.0000,0.3908,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.903,0.6092,-1.0000,-0.0000,0.3908,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.923,0.6166,-1.0000,-0.0000,0.3834,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.943,0.6166,-1.0000,-0.0000,0.3834,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.963,0.6254,-1.0000,-0.0000,0.3746,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
14.983,0.6254,-1.0000,-0.0000,0.3746,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.003,0.6254,-1.0000,-0.0000,0.3746,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.024,0.6254,-1.0000,-0.0000,0.3746,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.043,0.6254,-1.0000,-0.0000,0.3746,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.064,0.6254,-1.0000,-0.0000,0.3746,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.083,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.104,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.123,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.143,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.163,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.183,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.203,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.223,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.244,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.263,0.6298,-1.0000,-0.0000,0.3702,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.283,0.6328,-1.0000,-0.0000,0.3672,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.303,0.6387,-1.0000,-0.0000,0.3613,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.323,0.6417,-1.0000,-0.0000,0.3583,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.343,0.6505,-1.0000,-0.0000,0.3495,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.363,0.6505,-1.0000,-0.0000,0.3495,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.383,0.6505,-1.0000,-0.0000,0.3495,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.403,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.423,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.443,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.463,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.483,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.503,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.525,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.543,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.565,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.585,0.6564,-1.0000,-0.0000,0.3436,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.603,0.6609,-1.0000,-0.0000,0.3391,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.623,0.6653,-1.0000,-0.0000,0.3347,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.643,0.6727,-1.0000,-0.0000,0.3273,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.665,0.6801,-1.0000,-0.0000,0.3199,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.683,0.6801,-1.0000,-0.0000,0.3199,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.704,0.6801,-1.0000,-0.0000,0.3199,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.723,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.743,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.763,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.783,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.803,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.823,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.845,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.863,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.884,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.903,0.6830,-1.0000,-0.0000,0.3170,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.923,0.6874,-1.0000,-0.0000,0.3126,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.943,0.6934,-1.0000,-0.0000,0.3066,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.963,0.7007,-1.0000,-0.0000,0.2993,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
15.985,0.7081,-1.0000,-0.0000,0.2919,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.003,0.7126,-1.0000,-0.0000,0.2874,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.023,0.7170,-1.0000,-0.0000,0.2830,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.043,0.7170,-1.0000,-0.0000,0.2830,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.064,0.7170,-1.0000,-0.0000,0.2830,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.083,0.7185,-1.0000,-0.0000,0.2815,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.103,0.7185,-1.0000,-0.0000,0.2815,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.124,0.7185,-1.0000,-0.0000,0.2815,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.145,0.7185,-1.0000,-0.0000,0.2815,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.163,0.7229,-1.0000,-0.0000,0.2771,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.183,0.7258,-1.0000,-0.0000,0.2742,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.203,0.7258,-1.0000,-0.0000,0.2742,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.223,0.7258,-1.0000,-0.0000,0.2742,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.244,0.7258,-1.0000,-0.0000,0.2742,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.263,0.7318,-1.0000,-0.0000,0.2682,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.284,0.7318,-1.0000,-0.0000,0.2682,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.303,0.7318,-1.0000,-0.0000,0.2682,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.323,0.7362,-1.0000,-0.0000,0.2638,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.343,0.7421,-1.0000,-0.0000,0.2579,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.363,0.7421,-1.0000,-0.0000,0.2579,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.384,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.403,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.423,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.444,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.463,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.483,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.503,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.525,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.543,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.563,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.583,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.604,0.7450,-1.0000,-0.0000,0.2550,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.624,0.7480,-1.0000,-0.0000,0.2520,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.643,0.7539,-1.0000,-0.0000,0.2461,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.663,0.7569,-1.0000,-0.0000,0.2431,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.683,0.7672,-1.0000,-0.0000,0.2328,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.703,0.7672,-1.0000,-0.0000,0.2328,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.723,0.7672,-1.0000,-0.0000,0.2328,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.743,0.7672,-1.0000,-0.0000,0.2328,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.764,0.7672,-1.0000,-0.0000,0.2328,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.783,0.7702,-1.0000,-0.0000,0.2298,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.803,0.7761,-1.0000,-0.0000,0.2239,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.823,0.7761,-1.0000,-0.0000,0.2239,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.843,0.7790,-1.0000,-0.0000,0.2210,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.863,0.7849,-1.0000,-0.0000,0.2151,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.883,0.7908,-1.0000,-0.0000,0.2092,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.903,0.7908,-1.0000,-0.0000,0.2092,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.923,0.7908,-1.0000,-0.0000,0.2092,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.943,0.7908,-1.0000,-0.0000,0.2092,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.963,0.7997,-1.0000,-0.0000,0.2003,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
16.983,0.7997,-1.0000,-0.0000,0.2003,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.003,0.7997,-1.0000,-0.0000,0.2003,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.023,0.7997,-1.0000,-0.0000,0.2003,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.043,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.063,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.083,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.104,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.123,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.143,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.163,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.183,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.203,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.223,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.243,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.263,0.8056,-1.0000,-0.0000,0.1944,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.283,0.8071,-1.0000,-0.0000,0.1929,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.303,0.8100,-1.0000,-0.0000,0.1900,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.323,0.8159,-1.0000,-0.0000,0.1841,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.343,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.363,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.383,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.403,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.423,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.443,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.463,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.483,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.504,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.524,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.543,0.8233,-1.0000,-0.0000,0.1767,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.563,0.8307,-1.0000,-0.0000,0.1693,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.583,0.8351,-1.0000,-0.0000,0.1649,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.603,0.8410,-1.0000,-0.0000,0.1590,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.625,0.8484,-1.0000,-0.0000,0.1516,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.643,0.8484,-1.0000,-0.0000,0.1516,0.2000,0.0000,0.0000,1,1.0000,-1.0000,0
17.664,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.683,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.703,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.723,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.743,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.763,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.783,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.803,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.823,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.843,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.865,0.8514,-1.0000,-0.0000,1.0110,0.0294,0.1978,0.0000,2,1.0000,0.0000,0
17.883,0.8529,-1.0000,-0.0000,1.0108,0.0291,0.1979,0.0000,2,1.0000,0.0000,0
17.903,0.8550,-0.9956,-0.0000,1.0061,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
17.923,0.8554,-0.9927,-0.0000,1.0032,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
17.943,0.8569,-0.9825,-0.0000,0.9928,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
17.963,0.8569,-0.9825,-0.0000,0.9928,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
17.985,0.8569,-0.9825,-0.0000,0.9928,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.003,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.023,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.043,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.063,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.083,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.103,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.123,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.143,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.165,0.8580,-0.9752,-0.0000,0.9854,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.183,0.8582,-0.9737,-0.0000,0.9840,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.203,0.8590,-0.9679,-0.0000,0.9781,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.223,0.8601,-0.9605,-0.0000,0.9707,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.243,0.8607,-0.9562,-0.0000,0.9662,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.263,0.8607,-0.9562,-0.0000,0.9662,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.284,0.8607,-0.9562,-0.0000,0.9662,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.303,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.323,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.343,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.364,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.383,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.403,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.423,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.443,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.463,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.484,0.8618,-0.9489,-0.0000,0.9589,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.503,0.8620,-0.9474,-0.0000,0.9574,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.523,0.8629,-0.9415,-0.0000,0.9515,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.543,0.8639,-0.9342,-0.0000,0.9441,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.564,0.8644,-0.9313,-0.0000,0.9411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.583,0.8644,-0.9313,-0.0000,0.9411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.603,0.8644,-0.9313,-0.0000,0.9411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.624,0.8644,-0.9313,-0.0000,0.9411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.644,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.663,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.683,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.704,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.724,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.743,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.763,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.783,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.805,0.8654,-0.9240,-0.0000,0.9338,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.823,0.8658,-0.9211,-0.0000,0.9308,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.843,0.8667,-0.9152,-0.0000,0.9249,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.863,0.8671,-0.9123,-0.0000,0.9219,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.883,0.8686,-0.9021,-0.0000,0.9116,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.903,0.8686,-0.9021,-0.0000,0.9116,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.923,0.8686,-0.9021,-0.0000,0.9116,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.943,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.963,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
18.983,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.003,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.023,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.043,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.065,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.083,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.104,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.126,0.8695,-0.8962,-0.0000,0.9057,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.143,0.8697,-0.8948,-0.0000,0.9042,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.163,0.8705,-0.8889,-0.0000,0.8983,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.183,0.8716,-0.8816,-0.0000,0.8909,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.203,0.8722,-0.8772,-0.0000,0.8865,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.223,0.8737,-0.8670,-0.0000,0.8762,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.243,0.8741,-0.8641,-0.0000,0.8732,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.263,0.8741,-0.8641,-0.0000,0.8732,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.283,0.8741,-0.8641,-0.0000,0.8732,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
19.303,0.8741,-0.8641,-0.0000,0.8732,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
